model,lead_hours,layer_hpa,component,control_control,control_optimal,optimal_control,optimal_optimal,field_at_control_center,position_in_optimal_field,position_in_control_field,field_at_optimal_center,field_symmetric,position_symmetric,total,interaction
tianxing,162,850–700,v,-0.23870794188268718,0.049293157475856664,-2.031011499216971,1.5019234901319556,-1.792303557334284,3.532934989348927,0.28800109935854384,1.452630332656099,-0.16983661233909253,1.9104680443537354,1.7406314320146428,3.244933889990383
tianxing,162,850–500,u,4.711368795183351,3.366845542776158,6.180737141782843,2.222904596950616,1.4693683465994916,-3.957832544832227,-1.3445232524071935,-1.143940945825542,0.16271370038697475,-2.6511778986197103,-2.4884641982327356,-2.6133092924250336
tianxing,162,850–500,v,-0.11854419492532518,0.41441479769469,-1.69667378057558,1.7985327797907966,-1.5781295856502549,3.495206560366377,0.5329589926200151,1.3841179820961067,-0.09700580177707407,2.014082776493196,1.9170769747161218,2.9622475677463616
tianxing,168,850–700,u,4.5914747367434625,2.6227202050139002,6.153529345804721,2.1329413196699583,1.5620546090612581,-4.020588026134762,-1.9687545317295623,-0.489778885343942,0.5361378618586581,-2.994671278932162,-2.4585334170735043,-2.0518334944051997
tianxing,168,850–700,v,-0.3217938106909516,-0.0497938172815281,-1.898290090783617,1.1155780584617467,-1.5764962800926656,3.013868149245364,0.2719999934094235,1.1653718757432747,-0.20556220217469545,1.6429340713273937,1.4373718691526984,2.7418681558359403
tianxing,168,850–500,u,4.716968317985643,3.364326428721559,5.8560331922948015,2.1175302129259634,1.1390648743091587,-3.738502979368838,-1.352641889264084,-1.2467962157955954,-0.05386567074321835,-2.545572434316461,-2.5994381050596793,-2.385861090104754
tianxing,168,850–500,v,-0.040137978269316865,0.3870069832680676,-1.3278690739666772,1.3752132820474312,-1.2877310956973602,2.703082356014108,0.42714496153738446,0.9882062987793636,-0.1497623984589983,1.5651136587757464,1.415351260316748,2.275937394476724
pangu_6h,0,850–700,u,-0.7006033781761124,-0.7006033781761124,-0.6557386849069948,-0.6557386849069948,0.04486469326911757,0.0,0.0,0.04486469326911757,0.04486469326911757,0.0,0.04486469326911757,0.0
pangu_6h,0,850–700,v,2.642727083575817,2.642727083575817,2.7430507960025428,2.7430507960025428,0.10032371242672555,0.0,0.0,0.10032371242672555,0.10032371242672555,0.0,0.10032371242672555,0.0
pangu_6h,0,850–500,u,-0.8475532359550346,-0.8475532359550346,-0.8110428684930198,-0.8110428684930198,0.03651036746201486,0.0,0.0,0.03651036746201486,0.03651036746201486,0.0,0.03651036746201486,0.0
pangu_6h,0,850–500,v,2.367781721374085,2.367781721374085,2.473086906362286,2.473086906362286,0.10530518498820118,0.0,0.0,0.10530518498820118,0.10530518498820118,0.0,0.10530518498820118,0.0
pangu_6h,6,850–700,u,-0.7601036609852692,-0.9037268859213458,-0.7694304187632006,-0.900192298852015,-0.00932675777793146,-0.1307618800888144,-0.1436232249360766,0.0035345870693307413,-0.0028960853543003595,-0.1371925525124455,-0.14008863786674586,0.012861344847262202
pangu_6h,6,850–700,v,1.8490903795634503,1.8316368539242707,1.9754228663294828,1.9622894070650707,0.12633248676603248,-0.013133459264412117,-0.01745352563917968,0.13065255314080004,0.12849251995341626,-0.015293492451795898,0.11319902750162036,0.004320066374767562
pangu_6h,6,850–500,u,-0.7802235831924014,-0.9731684996830203,-0.832888193474866,-1.0173693284736143,-0.05266461028246461,-0.1844811349987483,-0.19294491649061896,-0.04420082879059395,-0.04843271953652928,-0.18871302574468363,-0.2371457452812129,0.008463781491870659
pangu_6h,6,850–500,v,1.6170323802383324,1.5874650682621574,1.7520675288294534,1.7241823841444837,0.13503514859112098,-0.02788514468496972,-0.029567311976175015,0.13671731588232627,0.13587623223672363,-0.028726228330572368,0.10715000390615126,0.0016821672912052943
pangu_6h,12,850–700,u,-2.8941244945266105,-2.915650393454957,-2.8528543626246456,-2.876212903129712,0.041270131901964824,-0.023358540505066472,-0.021525898928346443,0.039437490325244795,0.04035381111360481,-0.022442219716706457,0.017911591396898352,-0.0018326415767200288
pangu_6h,12,850–700,v,1.4436460680585597,1.4464541360752192,1.5520480644121246,1.5495732271275233,0.10840199635356496,-0.0024748372846012945,0.0028080680166595595,0.1031190910523041,0.10576054370293453,0.00016661536602913252,0.10592715906896366,-0.005282905301260854
pangu_6h,12,850–500,u,-2.6245820809147355,-2.6546766231832413,-2.6186046668766685,-2.6497023464277167,0.005977414038067064,-0.031097679551048252,-0.03009454226850572,0.0049742767555245315,0.005475845396795798,-0.030596110909776986,-0.025120265512981188,-0.0010031372825425322
pangu_6h,12,850–500,v,1.0548910576008526,1.0564004772247961,1.1653138052283682,1.1609778041154588,0.1104227476275157,-0.004336001112909438,0.0015094196239435753,0.10457732689066268,0.10750003725908919,-0.0014132907444829312,0.10608674651460626,-0.005845420736853013
pangu_6h,18,850–700,u,-3.0543624354184225,-2.9859305621468417,-2.9046616125879408,-2.8475893316788645,0.1497008228304817,0.057072280909076234,0.06843187327158073,0.1383412304679772,0.14402102664922944,0.06275207709032848,0.20677310373955793,-0.0113595923625045
pangu_6h,18,850–700,v,2.5888607149844343,2.684858232435316,2.624072047293226,2.7052794981672412,0.03521133230879192,0.08120745087401504,0.09599751745088181,0.020421265731925153,0.027816299020358537,0.08860248416244842,0.11641878318280696,-0.014790066576866767
pangu_6h,18,850–500,u,-2.852937770954413,-2.736584755412002,-2.7786428515308614,-2.672145669018991,0.0742949194235516,0.10649718251187057,0.11635301554241106,0.0644390863930111,0.06936700290828135,0.11142509902714082,0.18079210193542217,-0.009855833030540495
pangu_6h,18,850–500,v,1.9751517649864268,2.052007194597515,2.025931640300277,2.093057960241044,0.05077987531385042,0.06712631994076679,0.07685542961108838,0.04105076564352883,0.045915320478689625,0.07199087477592758,0.11790619525461721,-0.00972910967032159
pangu_6h,24,850–700,u,-3.074418724035371,-3.0611991516193697,-2.819335512355361,-2.8173001113321963,0.2550832116800099,0.0020354010231646846,0.013219572416001135,0.24389904028717346,0.2494911259835917,0.00762748671958291,0.2571186127031746,-0.01118417139283645
pangu_6h,24,850–700,v,1.6084185598785983,1.726710434998913,1.4330956353330295,1.5460314703590305,-0.17532292454556875,0.11293583502600102,0.1182918751203148,-0.18067896463988253,-0.17800094459272564,0.11561385507315791,-0.06238708951956773,-0.005356040094313785
pangu_6h,24,850–500,u,-3.2414378136440094,-3.160454072800567,-3.044409519272566,-2.9740956389862916,0.1970282943714432,0.07031388028627461,0.0809837408434424,0.18635843381427541,0.1916933640928593,0.0756488105648585,0.2673421746577178,-0.010669860557167787
pangu_6h,24,850–500,v,1.1835914937887775,1.2792531366575097,1.097066388492404,1.1883984483396979,-0.08652510529637358,0.09133205984729398,0.09566164286873224,-0.09085468831781185,-0.08868989680709272,0.09349685135801311,0.004806954550920395,-0.004329583021438266
pangu_6h,30,850–700,u,-2.445997675923888,-2.4894093649413054,-2.1117404589184527,-2.1432075336825602,0.3342572170054354,-0.03146707476410748,-0.04341168901741721,0.34620183125874515,0.3402295241320903,-0.03743938189076235,0.30279014224132794,0.011944614253309727
pangu_6h,30,850–700,v,0.7701897894724947,0.8589643986551871,0.5364098651967684,0.627447961090606,-0.23377992427572636,0.0910380958938376,0.08877460918269242,-0.23151643756458118,-0.23264818092015377,0.08990635253826501,-0.14274182838188876,0.0022634867111451795
pangu_6h,30,850–500,u,-2.8396774096851107,-2.8878407539088737,-2.533183890595377,-2.5666939426319564,0.30649351908973355,-0.033510052036579197,-0.048163344223763005,0.32114681127691735,0.31382016518332545,-0.0408366981301711,0.27298346705315435,0.014653292187183808
pangu_6h,30,850–500,v,0.7172836262057327,0.7658729212396147,0.546181288663175,0.5973682346986221,-0.17110233754255777,0.051186946035447156,0.048589295033881985,-0.1685046865409926,-0.16980351204177518,0.04988812053466457,-0.11991539150711061,0.002597651001565171
pangu_6h,36,850–700,u,-4.07198868292839,-4.070451007415687,-3.5318238306321437,-3.4795098627216685,0.5401648522962459,0.052313967910475156,0.0015376755127025632,0.5909411446940185,0.5655529984951322,0.02692582171158886,0.592478820206721,0.05077629239777259
pangu_6h,36,850–700,v,-0.8346977050199952,-0.7553751203963626,-1.1109799196621966,-1.0026215333618422,-0.2762822146422014,0.10835838630035433,0.07932258462363262,-0.24724641296547967,-0.2617643138038405,0.09384048546199347,-0.16792382834184705,0.029035801676721706
pangu_6h,36,850–500,u,-4.25027847757493,-4.351986404419821,-3.740880290821619,-3.7860928521028177,0.5093981867533106,-0.04521256128119866,-0.10170792684489172,0.5658935523170037,0.5376458695351571,-0.07346024406304519,0.46418562547211195,0.056495365563693056
pangu_6h,36,850–500,v,-0.4773915321656105,-0.4423013974221666,-0.7211974504495141,-0.6590373534795765,-0.24380591828390363,0.06216009696993763,0.03509013474344386,-0.21673595605740986,-0.23027093717065675,0.04862511585669074,-0.181645821313966,0.027069962226493716
pangu_6h,42,850–700,u,-3.7821441208792512,-3.7436252407816077,-3.1750425620014555,-3.0697297608678564,0.6071015588777957,0.10531280113359909,0.03851888009764348,0.6738954799137513,0.6404985193957735,0.07191584061562128,0.7124143600113948,0.0667939210359556
pangu_6h,42,850–700,v,-0.06526879694516782,-0.07883121420178896,-0.397506155580328,-0.39825223755129807,-0.33223735863516013,-0.0007460819709700917,-0.013562417256621134,-0.3194210233495091,-0.32582919099233465,-0.007154249613795613,-0.3329834406061303,0.012816335285651043
pangu_6h,42,850–500,u,-3.764378495042952,-3.8130865918762584,-3.1844594166367726,-3.1749344401041344,0.5799190784061796,0.009524976532638174,-0.048708096833306236,0.638152151772124,0.6090356150891518,-0.01959156015033403,0.5894440549388178,0.05823307336594441
pangu_6h,42,850–500,v,0.28913621152684854,0.25285591181784683,0.014998273934649808,-0.011367002066228038,-0.27413793759219873,-0.026365276000877846,-0.03628029970900171,-0.2642229138840749,-0.26918042573813683,-0.031322787854939776,-0.3005032135930766,0.00991502370812386
pangu_6h,48,850–700,u,-3.7219636729157903,-3.672309150636902,-2.8644295469502774,-2.7416649525995753,0.8575341259655129,0.12276459435070208,0.04965452227888845,0.9306441980373266,0.8940891620014197,0.08620955831479526,0.980298720316215,0.07311007207181364
pangu_6h,48,850–700,v,-1.3461378480695663,-1.3171174493450666,-1.666612660738267,-1.6267763032642883,-0.3204748126687007,0.03983635747397862,0.029020398724499685,-0.30965885391922177,-0.31506683329396123,0.034428378099239154,-0.2806384551947221,0.010815958749478938
pangu_6h,48,850–500,u,-3.7902194369794624,-3.8243463002814835,-2.940705781951862,-2.9108069149744127,0.8495136550276006,0.029898866977449146,-0.03412686330202108,0.9135393853070708,0.8815265201673357,-0.0021139981622859683,0.8794125220050497,0.06402573027947023
pangu_6h,48,850–500,v,-0.8422247596103141,-0.8165595925684626,-1.092332176938504,-1.0583251451346727,-0.25010741732818986,0.034007031803831245,0.02566516704185151,-0.24176555256621013,-0.2459364849472,0.029836099422841378,-0.21610038552435862,0.008341864761979734
pangu_6h,54,850–700,u,-3.103322888383281,-3.096195541000495,-2.1117169074732494,-1.946456681643975,0.9916059809100317,0.16526022582927435,0.007127347382786198,1.1497388593565199,1.0706724201332758,0.08619378660603028,1.156866206739306,0.15813287844648816
pangu_6h,54,850–700,v,-1.6599759669107428,-1.5711423484378635,-1.8152673736559644,-1.8217827763758143,-0.15529140674522157,-0.006515402719849961,0.0888336184728793,-0.2506404279379508,-0.2029659173415862,0.04115910787651467,-0.16180680946507153,-0.09534902119272926
pangu_6h,54,850–500,u,-3.296545317214669,-3.3315316397119887,-2.290625810354288,-2.1948669451830813,1.0059195068603808,0.09575886517120669,-0.03498632249731992,1.1366646945289074,1.071292100694644,0.030386271336943382,1.1016783720315875,0.1307451876685266
pangu_6h,54,850–500,v,-1.1643114694273426,-1.0552115900266346,-1.338157582886435,-1.2881657564342208,-0.1738461134590923,0.049991826452214116,0.10909987940070809,-0.23295416640758626,-0.20340013993333927,0.0795458529264611,-0.12385428700687817,-0.05910805294849397
pangu_6h,60,850–700,u,-3.9432619547723755,-3.90669817095491,-2.8364792311791573,-2.591197172266776,1.1067827235932182,0.2452820589123812,0.03656378381746572,1.3155009986881336,1.211141861140676,0.14092292136492346,1.3520647825055994,0.20871827509491592
pangu_6h,60,850–700,v,-2.63541899823098,-2.452981340384704,-2.7546241891871572,-2.713367637071306,-0.1192051909561771,0.04125655211585144,0.1824376578462763,-0.26038629668660196,-0.18979574382138953,0.11184710498106387,-0.07794863884032566,-0.14118110573042486
pangu_6h,60,850–500,u,-4.062636329561659,-4.025296920975418,-2.97400196314689,-2.75912744700338,1.088634366414769,0.21487451614351016,0.03733940858624152,1.2661694739720377,1.1774019201934034,0.12610696236487584,1.3035088825582792,0.17753510755726865
pangu_6h,60,850–500,v,-2.059048045837557,-1.9117189891824813,-2.2259704772051263,-2.166767927215414,-0.16692243136756924,0.059202549989712416,0.14732905665507579,-0.2550489380329326,-0.21098568470025092,0.1032658033223941,-0.10771988137785682,-0.08812650666536337
pangu_6h,66,850–700,u,-3.3103282369149314,-2.99434143971137,-2.3681862597211256,-1.7458850589378176,0.9421419771938058,0.622301200783308,0.3159867972035615,1.2484563807735523,1.095299178983679,0.46914399899343473,1.5644431779771137,0.3063144035797465
pangu_6h,66,850–700,v,-2.057574967026982,-1.9684571427878907,-1.93343859864582,-1.8927668527851358,0.12413636838116182,0.04067174586068423,0.08911782423909109,0.07569029000275496,0.09991332919195839,0.06489478504988766,0.16480811424184605,-0.04844607837840709
pangu_6h,66,850–500,u,-3.4252525626159747,-3.170135098972894,-2.440760998794504,-1.9350144236081408,0.9844915638214706,0.5057465751863632,0.25511746364308063,1.2351206753647532,1.109806119593112,0.38043201941472193,1.4902381390078339,0.2506291115432826
pangu_6h,66,850–500,v,-1.4441042781581617,-1.3909788519713275,-1.3862407019218976,-1.339097278936431,0.057863576236264036,0.04714342298546659,0.053125426186834135,0.05188157303489649,0.05487257463558026,0.05013442458615036,0.10500699922173062,-0.005982003201367547
pangu_6h,72,850–700,u,-2.9798416014649467,-2.493024001797618,-2.0849392998046765,-1.280352588684828,0.8949023016602702,0.8045867111198486,0.4868175996673285,1.2126714131127903,1.0537868573865303,0.6457021553935886,1.6994890127801188,0.3177691114525203
pangu_6h,72,850–700,v,-3.2425166147523727,-3.1989640460891793,-3.141574578343717,-2.913580971412336,0.10094203640865596,0.22799360693138082,0.04355256866319346,0.2853830746768433,0.19316255554274964,0.13577308779728714,0.3289356433400368,0.18444103826818736
pangu_6h,72,850–500,u,-3.1229458043384013,-2.7632305867065976,-2.1235143663757183,-1.4887050418527588,0.999431437962683,0.6348093245229596,0.3597152176318037,1.2745255448538388,1.1369784914082608,0.49726227107738163,1.6342407624856425,0.2750941068911561
pangu_6h,72,850–500,v,-2.5793530937514406,-2.495802627095106,-2.508329409844806,-2.251632160841774,0.07102368390663472,0.2566972490030319,0.0835504666563347,0.24417046625333194,0.15759707507998333,0.1701238578296833,0.32772093290966664,0.17314678234669723
pangu_6h,78,850–700,u,-0.9686937338895613,-0.7055076243025425,0.028248163126677772,0.6726587005292979,0.996941897016239,0.6444105374026201,0.2631861095870187,1.3781663248318403,1.1875541109240397,0.4537983234948194,1.641352434418859,0.3812244278156015
pangu_6h,78,850–700,v,-2.9665963030939198,-2.9656918860173107,-2.8841869344656885,-2.6264878033136743,0.08240936862823123,0.25769913115201426,0.0009044170766090431,0.33920408270363644,0.21080672566593384,0.12930177411431165,0.3401084997802455,0.2567947140754052
pangu_6h,78,850–500,u,-1.512066959350911,-1.2047981825794367,-0.4264916328338394,0.1920022286746285,1.0855753265170716,0.6184938615084679,0.30726877677147435,1.3968004112540653,1.2411878688855684,0.4628813191399711,1.7040691880255396,0.3112250847369935
pangu_6h,78,850–500,v,-2.6304758676941398,-2.489035005337108,-2.517015950052587,-2.167364622860493,0.11345991764155272,0.349651327192094,0.1414408623570318,0.32167038247661495,0.21756515005908383,0.2455460947745629,0.46311124483364674,0.20821046483506223
pangu_6h,84,850–700,u,0.3526027595856644,-0.08826805239231555,1.0937747742804476,1.1718508990990264,0.7411720146947831,0.07807612481857884,-0.44087081197797995,1.260118951491342,1.0006454830930624,-0.18139734357970055,0.819248139513362,0.5189469367965588
pangu_6h,84,850–700,v,-3.712445505798839,-3.6492868444560234,-3.8717017951109467,-3.824006268503879,-0.15925628931210767,0.04769552660706777,0.06315866134281567,-0.17471942404785556,-0.16698785667998162,0.05542709397494172,-0.1115607627050399,-0.015463134735747897
pangu_6h,84,850–500,u,-0.5933144755872468,-0.6071758470269546,0.284094880614589,0.6941330534059773,0.8774093562018358,0.4100381727913883,-0.013861371439707781,1.301308900432932,1.0893591283173838,0.19808840067584027,1.2874475289932241,0.4238995442310962
pangu_6h,84,850–500,v,-3.5832590230782695,-3.3196341761760007,-3.671720675413668,-3.3969606430070183,-0.08846165233539871,0.2747600324066499,0.26362484690226884,-0.07732646683101763,-0.08289405958320817,0.2691924396544594,0.1862983800712512,0.011135185504381084
pangu_6h,90,850–700,u,2.4928338559330903,1.6761193537771066,3.024854062569168,2.644366608124843,0.5320202066360777,-0.38048745444432486,-0.8167145021559836,0.9682472543477365,0.7501337304919071,-0.5986009783001542,0.15153275219175288,0.43622704771165877
pangu_6h,90,850–700,v,-3.231620554871725,-2.8735219789190474,-3.1237529264430037,-3.146179370592466,0.10786762842872122,-0.022426444149462377,0.3580985759526776,-0.27265739167341874,-0.08239488162234876,0.1678360659016076,0.08544118427925884,-0.38052502010213995
pangu_6h,90,850–500,u,1.189259722921416,1.0102536823641863,1.945662570824006,2.105073893808532,0.7564028479025902,0.15941132298452598,-0.17900604055722957,1.0948202114443457,0.9256115296734679,-0.009797358786351795,0.9158141708871161,0.33841736354175556
pangu_6h,90,850–500,v,-3.1535934031737147,-2.6833906170584236,-2.919242440029501,-2.7869269641266934,0.23435096314421378,0.13231547590280757,0.4702027861152911,-0.10353634706826975,0.06540730803797201,0.30125913100904933,0.36666643904702134,-0.3378873102124835
pangu_6h,96,850–700,u,3.5608461236753275,3.3069727410791536,3.971975110694578,4.216386101554265,0.4111289870192505,0.24441099085968743,-0.25387338259617387,0.9094133604751118,0.6602711737471811,-0.004731195868243221,0.6555399778789379,0.4982843734558613
pangu_6h,96,850–700,v,-3.77104655933434,-2.874711222838161,-3.7980039547156186,-3.2653490900811386,-0.026957395381278726,0.53265486463448,0.896335336496179,-0.3906378672429778,-0.20879763131212825,0.7144951005653295,0.5056974692532012,-0.36368047186169905
pangu_6h,96,850–500,u,2.2934347561049764,2.672704875334817,3.086842200822919,3.834137865326664,0.7934074447179427,0.7472956645037447,0.37927011922984066,1.1614329899918467,0.9774202173548947,0.5632828918667927,1.5407031092216874,0.3680255452739041
pangu_6h,96,850–500,v,-3.4334702495423453,-2.4855745646604097,-3.3358595093205476,-2.714549371176372,0.09761074022179761,0.6213101381441755,0.9478956848819355,-0.22897480651596247,-0.06568203314708243,0.7846029115130555,0.7189208783659731,-0.3265855467377601
pangu_6h,102,850–700,u,4.351672264180891,4.845179647610922,5.320772289411584,6.254480932419831,0.9691000252306932,0.9337086430082469,0.493507383430031,1.409301284808909,1.189200655019801,0.7136080132191389,1.90280866823894,0.4402012595782159
pangu_6h,102,850–700,v,-2.9101009199258003,-1.3123696676795806,-3.141153980679849,-1.8324885804597149,-0.23105306075404863,1.3086654002201341,1.5977312522462197,-0.5201189127801342,-0.37558598676709143,1.453198326233177,1.0776123394660855,-0.2890658520260856
pangu_6h,102,850–500,u,3.3006014968576594,4.278135431995242,4.528101433655259,5.884741251274969,1.2274999367975994,1.35663981761971,0.9775339351375827,1.6066058192797268,1.417052878038663,1.1670868763786464,2.5841397544173095,0.3791058824821274
pangu_6h,102,850–500,v,-2.7641716947582284,-1.0110280333035362,-2.9222380164876824,-1.5813201741243899,-0.158066321729454,1.3409178423632926,1.7531436614546922,-0.5702921408208537,-0.36417923127515384,1.5470307519089923,1.1828515206338386,-0.4122258190913999
pangu_6h,108,850–700,u,4.053334644040278,4.941163291725269,5.440197356926641,6.688100134438443,1.3868627128863622,1.2479027775118023,0.8878286476849908,1.7469368427131737,1.566899777799768,1.0678657125983966,2.6347654903981645,0.36007412982681153
pangu_6h,108,850–700,v,-2.757663924505561,-0.7001604943894486,-3.9500787314986603,-1.4138283286064364,-1.1924148069930993,2.536250402892224,2.057503430116112,-0.7136678342169878,-0.9530413206050435,2.296876916504168,1.3438355958991246,0.47874697277611133
pangu_6h,108,850–500,u,3.154451860906168,4.517119214374728,4.689415409464543,6.354109522096919,1.5349635485583746,1.6646941126323762,1.3626673534685598,1.836990307722191,1.6859769281402828,1.513680733050468,3.199657661190751,0.3020267591638164
pangu_6h,108,850–500,v,-2.681838693846072,-0.29886725834968203,-3.7915009727534863,-1.122453603761807,-1.1096622789074142,2.6690473689916794,2.38297143549639,-0.8235863454121248,-0.9666243121597695,2.5260094022440347,1.5593850900842652,0.28607593349528937
pangu_6h,114,850–700,u,4.159555654661625,5.548564727595925,6.048938136529214,6.718390458411829,1.8893824818675897,0.6694523218826145,1.3890090729343,1.1698257308159041,1.529604106341747,1.0292306974084573,2.5588348037502042,-0.7195567510516856
pangu_6h,114,850–700,v,-2.1063633483553663,0.5036733314362676,-4.327295291519551,0.6083362238776049,-2.2209319431641847,4.935631515397156,2.6100366797916337,0.10466289244133731,-1.0581345253614236,3.772834097594395,2.714699572232971,2.325594835605522
pangu_6h,114,850–500,u,3.3786763981244716,5.217045538264866,5.312050492498171,6.657231695807681,1.9333740943736997,1.3451812033095099,1.8383691401403945,1.440186157542815,1.6867801259582573,1.5917751717249522,3.2785552976832095,-0.4931879368308847
pangu_6h,114,850–500,v,-1.645290869366306,1.107676853437403,-3.7476406936416735,1.1090495593786331,-2.1023498242753673,4.856690253020306,2.7529677228037093,0.001372705941230068,-1.0504885591670687,3.804828987912008,2.754340428744939,2.103722530216597
pangu_6h,120,850–700,u,3.8637368351924457,5.776962721674398,5.947660543961804,5.957986289505618,2.0839237087693587,0.01032574554381327,1.913225886481952,0.18102356783121998,1.1324736383002894,0.9617758160128826,2.094249454313172,-1.9029001409381388
pangu_6h,120,850–700,v,-2.023218325792312,0.2549098800699899,-5.410041737200424,2.310154431387521,-3.3868234114081117,7.720196168587945,2.278128205862302,2.0552445513175313,-0.6657894300452902,4.9991621872251235,4.333372757179833,5.442067962725643
pangu_6h,120,850–500,u,3.4431306974998206,5.791452498008167,5.641227298573358,6.12715470849479,2.198096601073537,0.48592740992143213,2.348321800508346,0.3357022104866232,1.2668994057800802,1.4171246052148891,2.6840240109949693,-1.862394390586914
pangu_6h,120,850–500,v,-1.3551326734740499,0.9101637078370393,-4.580744771178074,2.7585398422968095,-3.2256120977040244,7.339284613474884,2.265296381311089,1.8483761344597702,-0.6886179816221271,4.8022904973929865,4.113672515770859,5.073988232163795
pangu_6h,126,850–700,u,4.222131661594684,5.5376612022465785,6.925709573655948,4.740068450265138,2.703577912061264,-2.18564112339081,1.3155295406518945,-0.7975927519814405,0.9529925800399117,-0.4350557913694577,0.517936788670454,-3.5011706640427045
pangu_6h,126,850–700,v,-1.1750095676270977,-0.16867249483549754,-5.116142068705857,3.517104163844488,-3.9411325010787595,8.633246232550345,1.0063370727916001,3.6857766586799854,-0.12767792119938703,4.819791652670973,4.6921137314715855,7.626909159758745
pangu_6h,126,850–500,u,3.874722729354636,5.912870250687618,6.501849361388793,4.664883853303655,2.6271266320341566,-1.8369655080851377,2.038147521332982,-1.247986397383963,0.6895701173250968,0.10059100662392217,0.7901611239490189,-3.8751130294181197
pangu_6h,126,850–500,v,-0.6483946005620043,0.253442967671259,-4.693416033545141,3.8697368384001853,-4.045021432983137,8.563152871945327,0.9018375682332633,3.6162938707289265,-0.21436378112710508,4.732495220089295,4.51813143896219,7.6613153037120645
pangu_6h,132,850–700,u,3.7059641539171206,3.8674545710296586,6.7073302668606285,2.898528175092589,3.001366112943508,-3.8088020917680394,0.16149041711253798,-0.9689263959370695,1.0162198585032192,-1.8236558373277507,-0.8074359788245316,-3.9702925088805774
pangu_6h,132,850–700,v,-1.251447215257471,-2.0911274059882077,-5.696518621041518,2.4667705239572633,-4.445071405784047,8.163289144998782,-0.8396801907307367,4.5578979299454705,0.056413262080711846,3.6618044771340226,3.718217739214734,9.002969335729517
pangu_6h,132,850–500,u,3.5023712948642602,4.6525010850970405,6.17509543811963,2.8706120876964727,2.67272414325537,-3.3044833504231574,1.1501297902327803,-1.7818889974005678,0.44541757292740103,-1.0771767800951886,-0.6317592071677876,-4.454613140655938
pangu_6h,132,850–500,v,-0.708542121075197,-1.55171230285143,-5.41349014478069,3.260792159620923,-4.704948023705493,8.674282304401613,-0.8431701817762329,4.8125044624723525,0.05377821938342997,3.91555606131269,3.96933428069612,9.517452486177845
pangu_6h,138,850–700,u,3.6087622745352155,2.7867877556009137,6.900862629127637,1.5464483266097384,3.2921003545924217,-5.354414302517899,-0.8219745189343017,-1.2403394289911753,1.025880462800623,-3.0881944107261003,-2.0623139479254773,-4.532439783583597
pangu_6h,138,850–700,v,-0.5514927570767424,-1.7434501845803365,-5.5171369773813,3.02685151335797,-4.965644220304558,8.54398849073927,-1.1919574275035942,4.770301697938306,-0.09767126118312586,3.6760155316178382,3.5783442704347124,9.735945918242864
pangu_6h,138,850–500,u,3.696848861545859,3.8645003201943107,6.482196164151988,2.082464495164399,2.7853473026061293,-4.399731668987589,0.16765145864845188,-1.7820358250299115,0.5016557387881089,-2.1160401051695685,-1.6143843663814597,-4.567383127636041
pangu_6h,138,850–500,v,0.24571912498880183,-1.1912229763306357,-4.889307512867155,4.085025483526671,-5.135026637855956,8.974332996393827,-1.4369421013194374,5.276248459857307,0.07061091100067518,3.7686954475371945,3.8393063585378693,10.411275097713265
pangu_6h,144,850–700,u,3.2845704350513087,2.113007452370467,6.383939678641822,1.08398564259435,3.099369243590513,-5.299954036047472,-1.1715629826808418,-1.029021809776117,1.035173716907198,-3.2357585093641568,-2.200584792456959,-4.128391053366631
pangu_6h,144,850–700,v,-0.26032071511487576,-2.1230351965329026,-5.4711491584475604,2.223829077170718,-5.210828443332685,7.6949782356182785,-1.8627144814180268,4.346864273703621,-0.43198208481453193,2.916131877100126,2.484149792285594,9.557692717036305
pangu_6h,144,850–500,u,3.6830825525330746,3.5580326849195263,6.426190546762971,1.7625400057214877,2.7431079942298964,-4.663650541041483,-0.1250498676135483,-1.7954926791980386,0.4738076575159289,-2.394350204327516,-1.9205425468115869,-4.5386006734279345
pangu_6h,144,850–500,v,0.3815247564552713,-1.4894710572403245,-4.851820375446238,3.391826571621512,-5.233345131901509,8.243646947067749,-1.8709958136955958,4.881297628861836,-0.1760237515198364,3.1863255666860764,3.0103018151662404,10.114642760763344
pangu_6h,150,850–700,u,3.3923738185855936,1.717042602980372,6.424976424732396,0.9961056953809921,3.0326026061468023,-5.428870729351404,-1.6753312156052216,-0.7209369075993799,1.155832849273711,-3.552100972478313,-2.3962681232046013,-3.753539513746183
pangu_6h,150,850–700,v,0.5073530935941908,-0.9738673896003849,-3.987219093509463,1.7838225655572528,-4.494572187103653,5.771041659066716,-1.4812204831945757,2.7576899551576375,-0.8684411159730079,2.1449105879360704,1.276469471963062,7.2522621422612925
pangu_6h,150,850–500,u,3.759786237472018,3.0167882433281856,6.424655070009045,1.4725514105663482,2.664868832537027,-4.952103659442697,-0.7429979941438325,-1.5442368327618374,0.5603159998875948,-2.847550826793265,-2.28723482690567,-4.209105665298865
pangu_6h,150,850–500,v,0.7400120546871742,-0.7484802006304893,-3.9230209529142996,2.9068635647033307,-4.663033007601474,6.82988451761763,-1.4884922553176634,3.65534376533382,-0.5038446211338268,2.6706961311499837,2.1668515100161567,8.318376772935293
